,gender,age,id,became_member_on,income
15403,,118,25949880f9e34890b538eda513169a9d,08/22/2017,
15420,,118,bccb6c130c72428caf656e68cceccb1c,06/14/2017,
15428,,118,8dd102d906ef46aebcbe8a3bfb8a9760,12/04/2017,
15447,,118,40a1358e6ff240739e72a0c39c9ecdbd,02/25/2018,
15455,,118,86aee75b737547cfae284c2eb841d5b7,08/28/2017,
15463,,118,0a9b887bdf2d41b592ba69549760f191,08/14/2015,
15464,,118,6267231eea784a4d9a938d742b8d93ab,08/16/2016,
15465,,118,c8d3268a89e646c5a2044d1fcb13d0b0,05/31/2018,
15470,,118,c82630e7fd8f4d37b204d92446638ebe,12/13/2015,
15472,,118,bfdcac73224e4f3d82f97944dfd1e124,11/30/2017,
15475,,118,89417e13fcd54dd78b80f97f7f085cf1,03/03/2017,
15487,,118,b2bf7d903b4a4aeb96d1ee1e23ebdd12,02/18/2016,
15493,,118,ff964fce42a74d519bd1ad2e0e20cd9e,12/03/2016,
15498,,118,7671bd43fe8d4a4eab7aa1d8c3c011e6,03/20/2016,
15501,,118,472179be632343d4a1bcdc081d3a1427,01/02/2018,
15512,,118,0f206ff4e35445f2b20d9d6f48ea7e2a,08/25/2017,
15517,,118,4d870b9ba1a542e79bb73d495e5a41b2,04/11/2017,
15518,,118,0a5cf2f85cab44efbb4124d5410ee671,03/30/2018,
15533,,118,61defe0da7cb413aa7afff6131638e87,10/10/2017,
15536,,118,dbd7247df7444b2faa564e2d33dc732a,03/06/2018,
15554,,118,d1f47be68ca949a88293e430ca7f60b5,01/10/2018,
15559,,118,1b8c2bb8e244461c9266ad07fcb78d83,05/03/2017,
15565,,118,2e56213da1ac44589157403972927ce6,08/04/2017,
15569,,118,2d54fa98743946f286e28acfd24cd4cd,04/04/2018,
15579,,118,5fecc62c4ec14cd483894563b6f49549,08/31/2017,
15580,,118,8f30238504d3473c88f216a4bec31503,07/28/2016,
15596,,118,9f03542ae38e4b4795457536ba3b0573,01/28/2018,
15612,,118,abcc3cffbf8b483bad88116fe6ee3cd5,06/14/2018,
15621,,118,34302ff0fcf8450eb335db6e878080db,04/27/2016,
15622,,118,5432f66d791e4c1582f67ab518ef3489,03/28/2018,
15625,,118,639a74405a7b4ddd92f719871dc180d0,09/08/2017,
15632,,118,f6dfb4b431c840ccacbc3e4c8b0f9049,12/04/2017,
15638,,118,372fc13ae63745a3856111aea90114db,10/01/2017,
15644,,118,4911462378c34cefa51ddbc0cf9f22c6,08/15/2017,
15655,,118,e9eefaeff98d4db48e939670a58f74a3,08/17/2017,
15661,,118,a44a954015e44908aaf220abdd1f65f2,08/10/2017,
15665,,118,e4134b04462c4de9bf7ea3f909e66d4f,12/10/2017,
15668,,118,52704c4866eb46ea950b7bdd9812142c,10/24/2016,
15669,,118,f3d90a259baa4c9988144fc5dfb2329a,10/29/2017,
15671,,118,226d2222e82e48b4a62b17eb416bb0a2,07/27/2017,
15675,,118,a31bed7e7b87445a99950cc805ad7cbb,12/01/2016,
15676,,118,4f76a3eb3d28409b88660af71b5567b3,10/31/2017,
15689,,118,f8f7f2a0836e4ddf929e46a283f44b82,07/21/2018,
15690,,118,6673484ac7d9438a97f0785768ac35cb,11/18/2017,
15693,,118,868f81162f0846c09d231848c1905303,02/11/2018,
15702,,118,d805f98dd0234ed3a1c537b689d15913,06/15/2018,
15704,,118,a14c3e31d31c412c9f013f8880f82ef0,12/19/2017,
15708,,118,0cb086ad62d34af1b8a3fc1860e4215f,11/17/2017,
15715,,118,e7fa7e370af545a59677c0dab08a9214,10/20/2015,
15720,,118,7713b9dfc90f4570a6eab57cf64191b9,02/19/2016,
15746,,118,d56386cf344c4829bbf420d1895dca37,11/02/2017,
15750,,118,8ae49e01c5cc4029ad3758b6081b3bfd,06/26/2018,
15752,,118,3f8e7c0539114da19f91e39d11746024,12/20/2017,
15757,,118,55f61387411147bb99db9fc70fc665c0,02/14/2016,
15765,,118,2603cdad859c4268bdf84b6c6afe1799,03/02/2017,
15770,,118,88b8870c325e4f8880335ada0c5cec60,03/14/2018,
15771,,118,ebc87930804e4e9398e28d33f1896c31,04/05/2016,
15774,,118,fa75661c3aa848ea9090b77c9ecf37b6,07/08/2017,
15783,,118,53519ac74bfa4caebaca6e2b47b86e2e,05/11/2018,
15784,,118,f91e32724bc548cfa96306fa256adb6c,10/13/2015,
15789,,118,5bba4b591ff5402b912deb5b7c6c4b4c,02/18/2017,
15814,,118,9f04251de69a448db9fcf2a39a2ee109,09/07/2017,
15831,,118,783ae371fbc84e9185cce5b0d347509b,02/25/2016,
15844,,118,f6518c2b6806414fa80552ce7a3c2a91,02/13/2018,
15846,,118,bcf0b562ebea4cb49013f521475e2fd5,06/16/2018,
15854,,118,992eebab42594edc966b71493316cdd0,03/09/2014,
15866,,118,37c6e45469e64e09bb9d7e7cd92e8850,11/26/2017,
15871,,118,85b161ae23e741b6b7b538b8caa1f24d,04/28/2018,
15876,,118,e8246149671c4a248c8666a2d7ad36d1,03/13/2017,
15900,,118,f0ec5023e1d1406dbcadf99a5397126d,10/10/2017,
15908,,118,2c8adcf84d1643628f893c2084e3d3fd,12/11/2017,
15934,,118,cbe87ab8d5ef41cb9a986196bdcb653f,04/13/2017,
15940,,118,08c2d078295b42618969ee039f6156ff,04/03/2018,
15941,,118,6f3b280b65484625b878f8ac8e68a0d4,07/14/2018,
15942,,118,54a93e6e0f864be19c02f7726770a059,12/17/2015,
15944,,118,d4864a84304f4c988cf9748813ade9a5,05/01/2016,
15959,,118,68fc89081fe84717aac2ea97a41895d9,10/04/2017,
15960,,118,6a18d6be7bb54e7cad40015549ba4527,01/10/2018,
15962,,118,319df0da652f452eb8a5876e9ebd17d4,08/20/2017,
15963,,118,78bdca4288884249b71accd31a69b9d3,08/19/2016,
15964,,118,b9d7e4d189ef426d8d27a29a4df24363,04/05/2016,
15967,,118,5dcf30e72a5540edbf29df82b6e35d37,03/23/2016,
15972,,118,73c456d983484fbb884aa78ac723c36b,10/02/2017,
15973,,118,be983f80dcbd4bafa18794dbd103553b,01/25/2017,
15982,,118,b0d824ac00104503bddefcdf811f8c36,08/31/2015,
15983,,118,ad31616fb9094f559cc30051c0512a3b,05/24/2017,
15985,,118,258df44b49644e28873287c18a2d3474,07/20/2017,
15986,,118,714ffa98de8a485b88f5ec40a2de521d,09/22/2016,
15997,,118,ab13717870f6457bb4104985b68bf235,12/01/2017,
16002,,118,2651464d36074e03b8b24dde90574381,10/06/2017,
16004,,118,8d426eecc914405d9ff2b8da724986a7,12/14/2016,
16019,,118,5cc43f4de39544b39cfcb341e2cd9fa4,02/01/2018,
16021,,118,4f4f6ff4340040f7bc938d5b46cb0a5a,01/28/2016,
16026,,118,f656e0198767473fa87a72917264af7d,10/06/2017,
16037,,118,17df9c48780d4124b2448aeedb3ba095,06/05/2016,
16042,,118,c8b23cd4b0f8480bb82f9587133614e0,07/26/2017,
16048,,118,b4d50689af024749a235c6ee77db75a6,11/06/2017,
16049,,118,9f4e4b4ff3f84ab7ab7f7e695a967052,05/05/2017,
16053,,118,ab16e66b724d4b4dabce812b62ff56b8,11/22/2017,
16058,,118,686fd63515fa4041bd8cd1d003a61926,03/09/2018,
16063,,118,cb47e296ba87499b98445d2d1b8b5e52,02/23/2018,
16082,,118,f9a4f190f06f47f0b7a581cbe18c0ff4,01/16/2016,
16089,,118,8c17a1d5a98343ebac53d9aac99aeb42,12/30/2016,
16091,,118,be0a628417fb46688fd397cc8eb5058c,09/09/2017,
16096,,118,cf84e6c0616148f3a6d736992d624d45,11/13/2017,
16111,,118,0eae927d54084bd5925a65d801a665cf,11/21/2015,
16125,,118,4f922af2b5da42cf9d6dafa0a95fc0ac,04/14/2016,
16126,,118,ffecb1f8543f4bf7bade023de366d6bf,10/27/2017,
16141,,118,823456920e3244afb37fbea9662118d8,05/25/2018,
16143,,118,ddc82116e8c844a18894eab1c8e5a596,06/18/2018,
16156,,118,59fd39ac5ef149fe987d7a1f49a47279,02/21/2016,
16162,,118,4b960cfe5fea411a988b3f42cebb1755,06/10/2018,
16171,,118,cf94d1e2bdfe4be297c5f31c50d19ec7,09/29/2015,
16190,,118,19066baab0914321ac859af0eb741c8d,02/20/2018,
16198,,118,9b7fd7a0cbfe4dcbb952f3725a61aa41,01/03/2018,
16201,,118,5a8dadc611394cd1af9692424b090824,12/06/2017,
16209,,118,0ba5ddd198e04ce3837c1ee2fbb3e4b1,01/26/2015,
16211,,118,cd8a88670e404eef9d4edc3010dd84aa,11/08/2017,
16217,,118,9b84c5f2038e4f638813091d3565a8f0,04/08/2016,
16229,,118,2435df86cbb943f7a62a512a74d93913,03/13/2018,
16231,,118,5fbc47b113ec43128e5dca58dba9a1ed,01/05/2018,
16235,,118,db5900adad734b92a050ba8dacb5b163,01/31/2018,
16247,,118,c7ed568ebac24260a147fa46fb074e46,02/08/2017,
16248,,118,f3fce93462d449049a4b8615af3f5355,01/06/2018,
16255,,118,3831a70caad44f6c908a5de8ff2a6313,05/05/2018,
16258,,118,553e5975b23c42239e9c71fdbeffb4b9,07/27/2017,
16266,,118,b77f0bad29664ad281423df2882dbd6d,11/19/2017,
16268,,118,61291f66800945ed98b66c9f656fb2de,06/27/2016,
16274,,118,4a150b16fd124627bb2fbeff5bdd3de3,08/17/2017,
16285,,118,8b2aa1d1e2c8463c91d5d49b63f6821e,01/03/2016,
16295,,118,7c6243169906451d8450f63d9b8011d4,09/29/2016,
16297,,118,40abb553ffed4b1aa69d65c96fc0d5a8,08/26/2017,
16302,,118,a27a36c99868424aad34d110ee7aafe7,10/31/2016,
16316,,118,388479e5ead248eb8c663a0015615c47,09/23/2017,
16323,,118,fbadbdcc52fa487d91897161c590be84,11/13/2015,
16329,,118,6e765b58b2414b1ea6617af14aa8c42f,07/20/2018,
16349,,118,872f08a79d904dc9928b6d36e07522b5,03/09/2016,
16361,,118,224afdf57c184294952f3ba48bddfd0d,09/21/2016,
16364,,118,7920c1de943d4acfbb2ab5b623504125,10/02/2017,
16366,,118,8476d3c3fee541aaa816b0cb35afc451,11/26/2017,
16375,,118,e6610f34d20d4f9da23105c3ee064b7d,02/12/2017,
16392,,118,14ffee72f67847aba81c4bec72dd6201,11/30/2017,
16394,,118,6b214a99748949608e302160c8845f7f,03/15/2018,
16398,,118,fdcb232e66d8452d9cd914e2770c9a00,07/19/2016,
16438,,118,30fe4a8d17ce405db41a5e47e8675d30,11/08/2017,
16446,,118,e6eb52cacaa346aeb7f3bb633f844c3f,07/09/2017,
16447,,118,d7f862d7f4404fcfacc123ea45cf2b3e,08/29/2016,
16452,,118,7f49a11dda5b44c2b6afb7d3303c2a88,06/15/2017,
16453,,118,484cd5288cd2460aab5d3d3ddf8646ad,12/03/2017,
16474,,118,058f0ba7688348b5b95581e513879743,11/27/2015,
16475,,118,677605ce51a948d4ba74fa54229119e4,11/10/2016,
16480,,118,ff726a9e9f8643ee9ae1c7b074a583dc,11/25/2017,
16481,,118,81d11db6de8144a294bb597dd07e6143,01/11/2018,
16484,,118,d92e1547a7f44706a61f15a47bf75313,02/06/2016,
16499,,118,07d8e818a7d34429aae9d19958913a58,11/27/2016,
16502,,118,0cca03ab86bd478199187560be008d63,11/17/2017,
16515,,118,5304e1569b324e7eb717bea1f5c74e33,03/19/2016,
16524,,118,87fc212b87094b4ca8ec2c5b5600a229,06/05/2018,
16532,,118,f06f6ca8c4324e2a8581dec2b91cf8b8,01/17/2018,
16549,,118,39946f79aeb948d1be8a62ac68bf66df,04/05/2018,
16550,,118,ce895c02389d4708916bc755b2abf98f,09/30/2017,
16559,,118,05746077fd824d72899e035cf893ce0e,06/05/2016,
16565,,118,ce96fff5ef0a41e1a217728a81f6722a,03/22/2016,
16574,,118,b5c8618956124d5cbdac6b89275cdb7b,01/29/2018,
16575,,118,f8e3fa27b11042acb311795da7e4ff56,11/02/2015,
16591,,118,28476358ecb3414eb56e35ca6842bdb0,04/04/2018,
16595,,118,be35280537a345a588aeb3c66e6190d9,06/02/2014,
16606,,118,cd69545de4d64f128abc53cc0da0de01,09/08/2015,
16607,,118,d7c5eba7c8884d06b82f700b0e7c1b05,05/16/2018,
16613,,118,86473e1e0145431d8c7d7b0d39a86fd4,03/22/2017,
16633,,118,1e95b3bc9dd94d5aa14ec531ea948b89,11/05/2017,
16634,,118,b781e826e90f4161b96794a4c6d6e926,06/23/2018,
16639,,118,08f478cb589a4dcb882a079b1ccffc20,12/22/2016,
16644,,118,0a0e3bd8c3dc4127ada0c58bcf997da7,10/08/2017,
16652,,118,c62876bfad1249eabfe5e57b310e040d,09/09/2017,
16660,,118,5e78586d062041f1bfe97eacc63e1485,01/03/2018,
16664,,118,a6f84f4e976f44508c358cc9aba6d2b3,01/16/2017,
16671,,118,d23a2ef9008c4287a8a7632b9b913f2e,02/13/2018,
16697,,118,fd660559958b438b8ff5a8b684ee28f3,11/02/2015,
16698,,118,1c57a581a7a24d39a617122b5cb35747,03/10/2017,
16718,,118,6c8d485e29df40bd984bc04dda96faf0,11/03/2017,
16722,,118,570f7cc3a63249d9b295d5fb8a7c1d73,12/04/2017,
16737,,118,d5279845609e4e239201ee7c59275eda,12/23/2017,
16740,,118,04369aa7ac9a4440a794c471ae7c3f77,08/02/2017,
16745,,118,4d9ed306dc8e4225abdc7e834a8a65f6,09/07/2017,
16763,,118,2f3964e445744ce29ecd95c7656fbf22,09/19/2017,
16764,,118,b895c57e8cd047a8872ce02aa54759d6,01/25/2017,
16782,,118,99b4693c57f146fb81a2b44d6b7539a8,11/21/2015,
16796,,118,c4137a37c33446f2a22f59282865f6c5,11/20/2015,
16800,,118,4d303cccacbe4f009fd890f6125df5c4,09/21/2017,
16806,,118,bdd5cd8abcc646d6b8bbac3933779bae,10/06/2017,
16812,,118,182c913ddad3496ea2cbd2a097c8669f,03/29/2018,
16819,,118,0155a21497d54684a55c3bc609843768,04/05/2016,
16820,,118,64257cb56316491fae38e62f2687a66c,10/15/2015,
16829,,118,56a0b671fa0347beb8b60011a15800aa,10/07/2017,
16831,,118,060c0b9181674d03aa181b75353b9422,09/10/2017,
16835,,118,587453e2944b4c6699519a217bf87de6,12/11/2016,
16839,,118,d6063a30185b4e60b58a445bacec5f56,06/26/2018,
16842,,118,a225189b10a141d5bb1ff0a05265da4c,11/10/2015,
16844,,118,4342cb3414534aaca96ac523edc82654,02/28/2017,
16845,,118,d1477e69857f42d18929f6f29b3be427,08/15/2015,
16852,,118,6c0df9b1d3b8401c8098c7c7f9977d89,06/05/2014,
16853,,118,7b3b8100d6444861803cefc6b13c9a43,11/23/2017,
16856,,118,3a02d786fbc143edb257665ad54c5c09,07/29/2015,
16861,,118,8f4364144e0548f885b390f28aabe2b8,12/12/2017,
16869,,118,1efb4a45f5c34db4b07ebd19bdfc1b41,06/07/2016,
16875,,118,113f3f07ac2b4f8b940d6136233ae3ee,01/29/2017,
16877,,118,b6f74fc8e1664cfb9b44834dd9f7cf48,03/07/2018,
16885,,118,123ec648e228460589182607c0db4dd5,08/04/2015,
16906,,118,09f61d1d6e05402ca923d614dda52d57,07/29/2017,
16915,,118,7b32b3085ad540a58482c091b1dca914,10/21/2017,
16923,,118,54ed2d25754a486fba36eb5c7541203a,02/09/2016,
16931,,118,e6843a4996574eb693ab864ecc406d56,09/13/2017,
16942,,118,ba12d53863b3456f930ac62e2503fe48,07/28/2017,
16951,,118,5ca2620962114246ab218fc648eb3934,10/29/2017,
16953,,118,653d8f383fab43d4a93b10b02bd67266,09/01/2017,
16969,,118,f19d9482309d4e93ad74935f9e46e44c,12/12/2013,
16977,,118,eb7dd979f4644052a5c401a01f129132,06/09/2016,
16980,,118,5c686d09ca4d475a8f750f2ba07e0440,09/01/2016,
16982,,118,d9ca82f550ac4ee58b6299cf1e5c824a,04/15/2016,
16989,,118,ca45ee1883624304bac1e4c8a114f045,03/05/2018,
16991,,118,a9a20fa8b5504360beb4e7c8712f8306,01/16/2016,
16994,,118,c02b10e8752c4d8e9b73f918558531f7,12/11/2015,
